"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2004 02750000","R-10","R - Single Family/Cabin","122  HOLBY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 02760000","R-10","R - Single Family/Cabin","124  HOLBY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 02770000","R-10","R - Single Family/Cabin","126  HOLBY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 02780000","R-10","R - Single Family/Cabin","128  HOLBY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 02790000","R-10","R - Single Family/Cabin","130  HOLBY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 02800000","R-10","R - Single Family/Cabin","121  HOLBY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02810000","R-10","R - Single Family/Cabin","119  HOLBY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02820000","R-10","R - Single Family/Cabin","117  HOLBY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02830000","R-10","R - Single Family/Cabin","115  HOLBY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02840000","R-10","R - Single Family/Cabin","113  HOLBY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02850000","R-10","R - Single Family/Cabin","111  HOLBY LN","South Coventry",2004,"1991 or Later","2001-2010"
"2004 02860000","R-10","R - Single Family/Cabin","109  HOLBY LN","South Coventry",2004,"1991 or Later","2001-2010"
"2004 02870000","R-10","R - Single Family/Cabin","107  HOLBY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02880000","R-10","R - Single Family/Cabin","105  HOLBY LN","South Coventry",2004,"1991 or Later","2001-2010"
"2004 02890000","R-10","R - Single Family/Cabin","102  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02900000","R-10","R - Single Family/Cabin","104  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 02910000","R-10","R - Single Family/Cabin","106  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02920000","R-10","R - Single Family/Cabin","102  PEARSON ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 02930000","R-10","R - Single Family/Cabin","104  PEARSON ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02940000","R-10","R - Single Family/Cabin","106  PEARSON ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 02950000","R-10","R - Single Family/Cabin","108  PEARSON ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02960000","R-10","R - Single Family/Cabin","110  PEARSON ST","South Coventry",2002,"1991 or Later","2001-2010"
"2004 02970000","R-10","R - Single Family/Cabin","112  PEARSON ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 02980000","R-10","R - Single Family/Cabin","109  PEARSON ST","South Coventry",2002,"1991 or Later","2001-2010"
"2004 02990000","R-10","R - Single Family/Cabin","107  PEARSON ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03000000","R-10","R - Single Family/Cabin","105  PEARSON ST","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03010000","R-10","R - Single Family/Cabin","103  PEARSON ST","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03020000","R-10","R - Single Family/Cabin","108  TRINLEY ST","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03030000","R-10","R - Single Family/Cabin","110  TRINLEY ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03040000","R-10","R - Single Family/Cabin","100  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03050000","R-10","R - Single Family/Cabin","102  HARTMAN RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03060000","R-10","R - Single Family/Cabin","104  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03070000","R-10","R - Single Family/Cabin","106  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03080000","R-10","R - Single Family/Cabin","108  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03090000","R-10","R - Single Family/Cabin","110  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03100000","R-10","R - Single Family/Cabin","112  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03110000","R-10","R - Single Family/Cabin","113  PEARSON ST","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03120000","R-10","R - Single Family/Cabin","111  PEARSON ST","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03130000","R-10","R - Single Family/Cabin","116  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03140000","R-10","R - Single Family/Cabin","118  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03150000","R-10","R - Single Family/Cabin","120  HARTMAN RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03160000","R-10","R - Single Family/Cabin","122  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03170000","R-10","R - Single Family/Cabin","129  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03180000","R-10","R - Single Family/Cabin","127  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03190000","R-10","R - Single Family/Cabin","125  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03200000","R-10","R - Single Family/Cabin","123  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
