"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"5002Q00371100","R-10","R - Single Family/Cabin","1367  STEEPLE CHASE RD","West Bradford",1998,"1991 or Later","1991-2000"
"5002Q00371200","R-10","R - Single Family/Cabin","1370  STEEPLE CHASE RD","West Bradford",1997,"1991 or Later","1991-2000"
"5002Q00371300","R-10","R - Single Family/Cabin","1372  STEEPLE CHASE RD","West Bradford",1996,"1991 or Later","1991-2000"
"5002Q00371400","R-10","R - Single Family/Cabin","1376  STEEPLE CHASE RD","West Bradford",1996,"1991 or Later","1991-2000"
"5002Q00371500","R-10","R - Single Family/Cabin","1380  HUNTERS CRT","West Bradford",1997,"1991 or Later","1991-2000"
"5002Q00371600","R-10","R - Single Family/Cabin","1382  HUNTERS CRT","West Bradford",1997,"1991 or Later","1991-2000"
"5002Q00371700","R-10","R - Single Family/Cabin","1378  HUNTERS CRT","West Bradford",1994,"1991 or Later","1991-2000"
"5002Q00371800","R-10","R - Single Family/Cabin","1386  HUNTERS CRT","West Bradford",1998,"1991 or Later","1991-2000"
"5002Q00371900","R-10","R - Single Family/Cabin","1384  HUNTERS CRT","West Bradford",1996,"1991 or Later","1991-2000"
"5002Q00372000","R-10","R - Single Family/Cabin","1394  STEEPLE CHASE RD","West Bradford",1998,"1991 or Later","1991-2000"
"5002Q00372100","R-10","R - Single Family/Cabin","1396  STEEPLE CHASE RD","West Bradford",1997,"1991 or Later","1991-2000"
"5003 00010200","R-10","R - Single Family/Cabin","1097  MARYLAND CIR","West Bradford",2019,"1991 or Later","2011-2022"
"5003 00070000","R-10","R - Single Family/Cabin","1375  PENNSRIDGE PL","West Bradford",1994,"1991 or Later","1991-2000"
"5003 00080000","R-10","R - Single Family/Cabin","1373  PENNSRIDGE PL","West Bradford",1993,"1991 or Later","1991-2000"
"5003 00090000","R-10","R - Single Family/Cabin","1371  PENNSRIDGE PL","West Bradford",1992,"1991 or Later","1991-2000"
"5003 00100000","R-10","R - Single Family/Cabin","1369  PENNSRIDGE PL","West Bradford",1993,"1991 or Later","1991-2000"
"5004 00020000","R-10","R - Single Family/Cabin","1444  OAKWOOD RD","West Bradford",2002,"1991 or Later","2001-2010"
"5004 00040200","R-10","R - Single Family/Cabin","2067  BALLY MOOR DR","West Bradford",2004,"1991 or Later","2001-2010"
"5004 00040300","R-10","R - Single Family/Cabin","2063  BALLY MOOR DR","West Bradford",2007,"1991 or Later","2001-2010"
"5004 00040400","R-10","R - Single Family/Cabin","2061  BALLY MOOR DR","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00040500","R-10","R - Single Family/Cabin","2059  BALLY MOOR DR","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00040600","R-10","R - Single Family/Cabin","2057  BALLY MOOR DR","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00040700","R-10","R - Single Family/Cabin","2055  BALLY MOOR DR","West Bradford",2005,"1991 or Later","2001-2010"
"5004 00040800","R-10","R - Single Family/Cabin","2053  BALLY MOOR DR","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00040900","R-10","R - Single Family/Cabin","2051  BALLY MOOR DR","West Bradford",2005,"1991 or Later","2001-2010"
"5004 00041000","R-10","R - Single Family/Cabin","2050  BALLY MOOR DR","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00041100","R-10","R - Single Family/Cabin","2056  BALLY MOOR DR","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00041300","R-10","R - Single Family/Cabin","2060  BALLY MOOR DR","West Bradford",2007,"1991 or Later","2001-2010"
"5004 00041400","R-10","R - Single Family/Cabin","2062  BALLY MOOR DR","West Bradford",2007,"1991 or Later","2001-2010"
"5004 00041500","R-10","R - Single Family/Cabin","2066  BALLY MOOR DR","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00070100","R-10","R - Single Family/Cabin","2002  MILTA HILL RD","West Bradford",2012,"1991 or Later","2011-2022"
"5004 00070200","R-10","R - Single Family/Cabin","2004  MILTA HILL RD","West Bradford",2008,"1991 or Later","2001-2010"
"5004 00070300","R-10","R - Single Family/Cabin","2006  MILTA HILL RD","West Bradford",2008,"1991 or Later","2001-2010"
"5004 00070400","R-10","R - Single Family/Cabin","2008  MILTA HILL RD","West Bradford",2007,"1991 or Later","2001-2010"
"5004 00070500","R-10","R - Single Family/Cabin","2010  MILTA HILL RD","West Bradford",2006,"1991 or Later","2001-2010"
"5004 00070600","R-10","R - Single Family/Cabin","2012  MILTA HILL RD","West Bradford",2008,"1991 or Later","2001-2010"
