"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"3002N00970000","R-10","R - Single Family/Cabin","48  SUFFOLK CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N00980000","R-10","R - Single Family/Cabin","47  SUFFOLK CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N00990000","R-10","R - Single Family/Cabin","51  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01000000","R-10","R - Single Family/Cabin","52  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01010000","R-10","R - Single Family/Cabin","53  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01020000","R-10","R - Single Family/Cabin","54  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01030000","R-10","R - Single Family/Cabin","55  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01040000","R-10","R - Single Family/Cabin","56  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01050000","R-10","R - Single Family/Cabin","57  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01060000","R-10","R - Single Family/Cabin","58  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01070000","R-10","R - Single Family/Cabin","59  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01080000","R-10","R - Single Family/Cabin","60  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01090000","R-10","R - Single Family/Cabin","61  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01100000","R-10","R - Single Family/Cabin","62  SOMERSET CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01110000","R-10","R - Single Family/Cabin","142  BROOKFIELD CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01120000","R-10","R - Single Family/Cabin","143  BROOKFIELD CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01130000","R-10","R - Single Family/Cabin","132  BROOKFIELD CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01140000","R-10","R - Single Family/Cabin","131  LAMBETH CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01150000","R-10","R - Single Family/Cabin","122  LAMBETH CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01160000","R-10","R - Single Family/Cabin","123  LAMBETH CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01170000","R-10","R - Single Family/Cabin","121  CHAPEL CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01180000","R-10","R - Single Family/Cabin","106  CHAPEL CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01190000","R-10","R - Single Family/Cabin","107  CHAPEL CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01210000","R-10","R - Single Family/Cabin","102  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01220000","R-10","R - Single Family/Cabin","101  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01230000","R-10","R - Single Family/Cabin","100  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01240000","R-10","R - Single Family/Cabin","99  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01250000","R-10","R - Single Family/Cabin","98  GLOUCHESTER CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01260000","R-10","R - Single Family/Cabin","97  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01270000","R-10","R - Single Family/Cabin","103  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01280000","R-10","R - Single Family/Cabin","104  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01290000","R-10","R - Single Family/Cabin","105  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01300000","R-10","R - Single Family/Cabin","96  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01310000","R-10","R - Single Family/Cabin","95  GLOUCHESTER CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01320000","R-10","R - Single Family/Cabin","94  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01330000","R-10","R - Single Family/Cabin","93  GLOUCHESTER CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01350000","R-10","R - Single Family/Cabin","92  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01360000","R-10","R - Single Family/Cabin","91  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01370000","R-10","R - Single Family/Cabin","90  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01380000","R-10","R - Single Family/Cabin","89  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01390000","R-10","R - Single Family/Cabin","88  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01400000","R-10","R - Single Family/Cabin","87  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01410000","R-10","R - Single Family/Cabin","86  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01420000","R-10","R - Single Family/Cabin","85  CANTERBURY CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01430000","R-10","R - Single Family/Cabin","84  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01440000","R-10","R - Single Family/Cabin","83  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01450000","R-10","R - Single Family/Cabin","82  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01460000","R-10","R - Single Family/Cabin","81  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01470000","R-10","R - Single Family/Cabin","80  CANTERBURY CRT","East Brandywine",1979,"Before 1991","1971-1980"
"3002N01480000","R-10","R - Single Family/Cabin","77  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01490000","R-10","R - Single Family/Cabin","76  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01500000","R-10","R - Single Family/Cabin","78  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01510000","R-10","R - Single Family/Cabin","79  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01520000","R-10","R - Single Family/Cabin","75  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01530000","R-10","R - Single Family/Cabin","74  CHATHAM CRT","East Brandywine",1977,"Before 1991","1971-1980"
"3002N01540000","R-10","R - Single Family/Cabin","73  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01550000","R-10","R - Single Family/Cabin","72  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01560000","R-10","R - Single Family/Cabin","71  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01570000","R-10","R - Single Family/Cabin","70  CHATHAM CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01590000","R-10","R - Single Family/Cabin","69  ESSEX CRT","East Brandywine",1978,"Before 1991","1971-1980"
"3002N01600000","R-10","R - Single Family/Cabin","68  ESSEX CRT","East Brandywine",1978,"Before 1991","1971-1980"
