"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"6906 00552300","R-10","R - Single Family/Cabin","217  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00552400","R-10","R - Single Family/Cabin","113  COOPER LN","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00552500","R-10","R - Single Family/Cabin","212  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00552600","R-10","R - Single Family/Cabin","208  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00552700","R-10","R - Single Family/Cabin","200  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00552800","R-10","R - Single Family/Cabin","201  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00552900","R-10","R - Single Family/Cabin","205  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00553000","R-10","R - Single Family/Cabin","221  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00553100","R-10","R - Single Family/Cabin","225  ASHLEYS WAY","East Nottingham",2017,"1991 or Later","2011-2022"
"6906 00553200","R-10","R - Single Family/Cabin","229  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00553300","R-10","R - Single Family/Cabin","233  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00553400","R-10","R - Single Family/Cabin","239  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00553500","R-10","R - Single Family/Cabin","243  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00553600","R-10","R - Single Family/Cabin","247  ASHLEYS WAY","East Nottingham",2018,"1991 or Later","2011-2022"
"6906 00553700","R-10","R - Single Family/Cabin","251  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00553800","R-10","R - Single Family/Cabin","255  ASHLEYS WAY","East Nottingham",2020,"1991 or Later","2011-2022"
"6906 00553900","R-10","R - Single Family/Cabin","259  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00554000","R-10","R - Single Family/Cabin","263  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
"6906 00554100","R-10","R - Single Family/Cabin","248  ASHLEYS WAY","East Nottingham",2019,"1991 or Later","2011-2022"
