"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"1906 05180000","R-50","R - Condominium","3220  SAINT PETERS RD","Warwick",1890,"Before 1991","1950 or older"
"1906 05230000","R-50","R - Condominium","3030  SAINT PETERS RD","Warwick",1890,"Before 1991","1950 or older"
"1907 00020400","R-61","C - Dwelling W/Comm Use Primary C","11  COTTAGE LN","Warwick",2017,"1991 or Later","2011-2022"
