"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2602H00770000","R-10","R - Single Family/Cabin","706  CREEK VIEW CIR","East Pikeland",1988,"Before 1991","1981-1990"
"2602H00780000","R-10","R - Single Family/Cabin","705  CREEK VIEW CIR","East Pikeland",1988,"Before 1991","1981-1990"
"2602L00020000","R-10","R - Single Family/Cabin","49  PRIZER RD","East Pikeland",1976,"Before 1991","1971-1980"
"2602L00030000","R-10","R - Single Family/Cabin","41  PRIZER RD","East Pikeland",1900,"Before 1991","1950 or older"
"2602L00050000","R-10","R - Single Family/Cabin","33  PRIZER RD","East Pikeland",1900,"Before 1991","1950 or older"
"2602L00150000","R-10","R - Single Family/Cabin","2249  KIMBERTON RD","East Pikeland",1918,"Before 1991","1950 or older"
"2602L00150100","R-10","R - Single Family/Cabin","2251  KIMBERTON RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602L00170000","R-10","R - Single Family/Cabin","2253  KIMBERTON RD","East Pikeland",1928,"Before 1991","1950 or older"
"2602L00180000","R-30","R - Multi Family/Dorms/Single","2257  KIMBERTON RD","East Pikeland",1929,"Before 1991","1950 or older"
"2602L00180000","R-30","R - Multi Family/Dorms/Single","2257  KIMBERTON RD","East Pikeland",1930,"Before 1991","1950 or older"
"2602L00190000","R-10","R - Single Family/Cabin","2259  KIMBERTON RD","East Pikeland",1920,"Before 1991","1950 or older"
"2602L00200000","R-10","R - Single Family/Cabin","101  JAY AVE","East Pikeland",1980,"Before 1991","1971-1980"
"2602L00210000","R-10","R - Single Family/Cabin","103  JAY AVE","East Pikeland",1980,"Before 1991","1971-1980"
"2602L00220000","R-10","R - Single Family/Cabin","105  JAY AVE","East Pikeland",1980,"Before 1991","1971-1980"
"2602L00230000","R-10","R - Single Family/Cabin","107  JAY AVE","East Pikeland",1980,"Before 1991","1971-1980"
"2602L00240000","R-10","R - Single Family/Cabin","109  JAY AVE","East Pikeland",1984,"Before 1991","1981-1990"
"2602L00260000","R-10","R - Single Family/Cabin","113  JAY AVE","East Pikeland",1985,"Before 1991","1981-1990"
"2602L00270000","R-10","R - Single Family/Cabin","115  JAY AVE","East Pikeland",1985,"Before 1991","1981-1990"
"2602L00280000","R-10","R - Single Family/Cabin","117  JAY AVE","East Pikeland",1985,"Before 1991","1981-1990"
"2602L00300000","R-10","R - Single Family/Cabin","124  CARRIE LN","East Pikeland",1985,"Before 1991","1981-1990"
"2602L00310000","R-10","R - Single Family/Cabin","119  JAY AVE","East Pikeland",1985,"Before 1991","1981-1990"
"2602L00350000","R-10","R - Single Family/Cabin","118  CARRIE LN","East Pikeland",1984,"Before 1991","1981-1990"
"2602L00360000","R-10","R - Single Family/Cabin","116  CARRIE LN","East Pikeland",1984,"Before 1991","1981-1990"
"2602L00370000","R-10","R - Single Family/Cabin","281 W SEVEN STARS RD","East Pikeland",1985,"Before 1991","1981-1990"
"2602L00390000","R-10","R - Single Family/Cabin","273 W SEVEN STARS RD","East Pikeland",1980,"Before 1991","1971-1980"
"2602L00400000","R-10","R - Single Family/Cabin","100  JAY AVE","East Pikeland",1980,"Before 1991","1971-1980"
"2602L00410000","R-10","R - Single Family/Cabin","102  JAY AVE","East Pikeland",1985,"Before 1991","1981-1990"
"2602L00420000","R-10","R - Single Family/Cabin","114  CARRIE LN","East Pikeland",1984,"Before 1991","1981-1990"
