"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"4602 02090000","R-10","R - Single Family/Cabin","232  COLUMBA ST","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02100000","R-10","R - Single Family/Cabin","302  ROBINSON ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02110000","R-10","R - Single Family/Cabin","304  ROBINSON ST","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02120000","R-10","R - Single Family/Cabin","430  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02130000","R-10","R - Single Family/Cabin","432  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02140000","R-10","R - Single Family/Cabin","434  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02150000","R-10","R - Single Family/Cabin","436  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02170000","R-10","R - Single Family/Cabin","440  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02180000","R-10","R - Single Family/Cabin","446  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02190000","R-10","R - Single Family/Cabin","448  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02200000","R-10","R - Single Family/Cabin","450  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02210000","R-10","R - Single Family/Cabin","452  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02220000","R-10","R - Single Family/Cabin","454  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02230000","R-10","R - Single Family/Cabin","456  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02240000","R-10","R - Single Family/Cabin","457  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02250000","R-10","R - Single Family/Cabin","455  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02260000","R-10","R - Single Family/Cabin","453  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02270000","R-10","R - Single Family/Cabin","451  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02280000","R-10","R - Single Family/Cabin","435  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02290000","R-10","R - Single Family/Cabin","433  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02300000","R-10","R - Single Family/Cabin","431  WRIGLEY BLVD","Londonderry",2009,"1991 or Later","2001-2010"
"4602 02310000","R-10","R - Single Family/Cabin","223  COLUMBA ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02320000","R-10","R - Single Family/Cabin","221  COLUMBA ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02330000","R-10","R - Single Family/Cabin","428  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02340000","R-10","R - Single Family/Cabin","426  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02350000","R-10","R - Single Family/Cabin","424  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02360000","R-10","R - Single Family/Cabin","422  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02370000","R-10","R - Single Family/Cabin","35  GREBE LN","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02380000","R-10","R - Single Family/Cabin","219  COLUMBA ST","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02390000","R-10","R - Single Family/Cabin","213  COLUMBA ST","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02400000","R-10","R - Single Family/Cabin","25  CHICKADEE LN","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02410000","R-10","R - Single Family/Cabin","418  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02420000","R-10","R - Single Family/Cabin","416  WRIGLEY BLVD","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02430000","R-10","R - Single Family/Cabin","414  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02440000","R-10","R - Single Family/Cabin","412  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02450000","R-10","R - Single Family/Cabin","211  COLUMBA ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02460000","R-10","R - Single Family/Cabin","209  COLUMBA ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02470000","R-10","R - Single Family/Cabin","205  COLUMBA ST","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02480000","R-10","R - Single Family/Cabin","203  COLUMBA ST","Londonderry",2008,"1991 or Later","2001-2010"
"4602 02490000","R-10","R - Single Family/Cabin","408  WRIGLEY BLVD","Londonderry",2007,"1991 or Later","2001-2010"
"4602 02500000","R-10","R - Single Family/Cabin","406  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
"4602 02510000","R-10","R - Single Family/Cabin","404  WRIGLEY BLVD","Londonderry",2006,"1991 or Later","2001-2010"
